id,key,value,type 
224852391,name,绿杨学生公寓（马露微）,regular
224852391,building,apartments,regular
224852424,building,apartments,regular
225090772,waterway,canal,regular
225090773,natural,water,regular
225090774,waterway,canal,regular
225090775,waterway,canal,regular
225091459,waterway,stream,regular
225097337,waterway,stream,regular
225097338,waterway,canal,regular
225097339,waterway,canal,regular
225098779,landuse,reservoir,regular
225098780,landuse,reservoir,regular
225098781,landuse,reservoir,regular
225098782,landuse,reservoir,regular
225098783,landuse,reservoir,regular
225098784,landuse,reservoir,regular
225098785,landuse,reservoir,regular
225098786,waterway,canal,regular
225098787,landuse,reservoir,regular
225098788,landuse,reservoir,regular
225098789,landuse,reservoir,regular
225098790,landuse,reservoir,regular
225098791,landuse,reservoir,regular
225100266,waterway,drain,regular
225100267,waterway,canal,regular
225100845,waterway,drain,regular
225662809,name,成简快速通道,regular
225662809,oneway,yes,regular
225662809,highway,trunk,regular
225662809,maxspeed,60,regular
225677233,name,南城塘坎街,regular
225677233,oneway,no,regular
225677233,highway,residential,regular
225677234,name,上池正街,regular
225677234,oneway,no,regular
225677234,highway,residential,regular
226214705,natural,water,regular
226214706,waterway,canal,regular
226214707,waterway,canal,regular
226214708,waterway,drain,regular
226214709,name,Kleinkläranlage,regular
226214709,landuse,industrial,regular
226214710,waterway,canal,regular
226217732,landuse,reservoir,regular
226217733,landuse,reservoir,regular
226217734,waterway,canal,regular
226217735,landuse,reservoir,regular
226217736,layer,-1,regular
226217736,waterway,canal,regular
226217737,waterway,canal,regular
226217740,waterway,canal,regular
226217741,waterway,canal,regular
226217742,layer,-1,regular
226217742,waterway,canal,regular
226217744,waterway,canal,regular
226217745,waterway,canal,regular
226229683,waterway,river,regular
226229684,natural,water,regular
226229685,waterway,stream,regular
226229686,natural,water,regular
226229687,natural,water,regular
226229688,landuse,reservoir,regular
226229689,natural,water,regular
226229690,natural,water,regular
226229691,natural,water,regular
226229692,landuse,reservoir,regular
226229693,waterway,ditch,regular
226229694,natural,water,regular
226229695,natural,water,regular
226229696,natural,water,regular
226230429,natural,water,regular
226230430,natural,water,regular
226230431,natural,water,regular
226230432,natural,water,regular
226230433,natural,water,regular
226230434,natural,water,regular
226230435,natural,water,regular
226230436,landuse,reservoir,regular
226234660,waterway,canal,regular
226234661,waterway,canal,regular
226234662,waterway,canal,regular
226234663,waterway,canal,regular
226234664,waterway,canal,regular
226237679,waterway,ditch,regular
226237680,waterway,canal,regular
226238515,source,landsat,regular
226238515,waterway,river,regular
226240133,waterway,canal,regular
226240134,waterway,canal,regular
226240136,name,WWTP,regular
226240136,waterway,dock,regular
226240594,waterway,river,regular
226241361,waterway,canal,regular
226241524,name,西江河,regular
226241524,source,landsat,regular
226241524,waterway,river,regular
226244773,waterway,ditch,regular
226244774,waterway,ditch,regular
226244775,waterway,ditch,regular
226245657,name,沱江,regular
226245657,waterway,river,regular
226245658,waterway,canal,regular
226245764,waterway,canal,regular
227131922,waterway,stream,regular
227131923,waterway,stream,regular
227131924,waterway,stream,regular
227134812,name,沱江,regular
227134812,waterway,drain,regular
227134814,waterway,canal,regular
227134816,waterway,canal,regular
227134817,waterway,canal,regular
227328655,name,西江河- Xijianghe,regular
227328655,waterway,stream,regular
227328656,waterway,canal,regular
227328657,landuse,reservoir,regular
227332925,name,西江河- Xijianghe,regular
227332925,waterway,stream,regular
227332926,waterway,stream,regular
227332927,waterway,stream,regular
227332928,name,WWTP,regular
227332928,landuse,industrial,regular
227335133,name,龙泉驿发展区,regular
227335133,en,Longquanyi Development Zone,name
227335133,place,suburb,regular
227335134,waterway,stream,regular
227338526,highway,tertiary,regular
227338527,waterway,weir,regular
227338528,waterway,canal,regular
227338529,waterway,weir,regular
227338530,waterway,canal,regular
227338531,waterway,canal,regular
227338532,landuse,reservoir,regular
227338533,waterway,canal,regular
227338534,waterway,canal,regular
227342904,name,錦江- Jin Jiang,regular
227342904,waterway,river,regular
227342905,waterway,river,regular
227342906,waterway,weir,regular
227342907,waterway,canal,regular
227342908,waterway,river,regular
227342909,waterway,weir,regular
227342910,name,沧浪湖,regular
227342910,water,lake,regular
227342910,natural,water,regular
227342911,waterway,weir,regular
227342912,waterway,weir,regular
227342914,waterway,weir,regular
227342915,embankment,yes,regular
227345200,waterway,weir,regular
227345201,waterway,weir,regular
227345202,name,錦江 - Jin Jiang,regular
227345202,waterway,river,regular
227345355,waterway,weir,regular
227483637,waterway,canal,regular
227483638,waterway,weir,regular
227483639,waterway,weir,regular
227483640,waterway,weir,regular
227483641,boat,no,regular
227483641,waterway,canal,regular
227483642,waterway,weir,regular
227487440,waterway,canal,regular
227487441,waterway,canal,regular
227487442,landuse,reservoir,regular
227487443,waterway,canal,regular
227487444,waterway,weir,regular
227487445,landuse,reservoir,regular
227487446,waterway,weir,regular
227487447,waterway,canal,regular
227487448,landuse,reservoir,regular
227487449,name,东风渠,regular
227487449,waterway,canal,regular
227489037,waterway,canal,regular
227489038,landuse,reservoir,regular
227626300,highway,trunk,regular
227626300,lanes,2,regular
227626300,oneway,yes,regular
227626300,ref,G213,regular
227626300,source,Bing,regular
227626302,highway,trunk,regular
227626302,lanes,2,regular
227626302,oneway,yes,regular
227626302,ref,G213,regular
227626302,source,Bing,regular
227626310,source,GPS,regular
227626310,highway,tertiary,regular
227626323,source,GPS,regular
227626323,highway,tertiary,regular
227626332,name,天府大道南段,regular
227626332,lanes,4,regular
227626332,layer,3,regular
227626332,oneway,yes,regular
227626332,source,Yahoo,regular
227626332,highway,trunk,regular
227890396,layer,1,regular
227890396,bridge,yes,regular
227890396,oneway,yes,regular
227890396,highway,primary,regular
227890396,surface,asphalt,regular
227890396,maxspeed,60,regular
227890598,lanes,2,regular
227890598,layer,1,regular
227890598,oneway,yes,regular
227890598,highway,primary,regular
227890598,maxspeed,60,regular
227891003,name,龙泉湖牌坊,regular
227891003,building,yes,regular
227891046,highway,unclassified,regular
227891047,highway,unclassified,regular
227898181,highway,residential,regular
227898183,highway,residential,regular
227898184,highway,residential,regular
227898186,highway,residential,regular
227898187,highway,residential,regular
228043585,lanes,3,regular
228043585,oneway,yes,regular
228043585,source,Bing,regular
228043585,highway,secondary,regular
228043748,layer,2,regular
228043748,bridge,viaduct,regular
228043748,oneway,yes,regular
228043748,highway,trunk_link,regular
228043748,surface,asphalt,regular
228043789,highway,secondary,regular
228043802,highway,tertiary,regular
228510025,name,机场东三路,regular
228510025,oneway,yes,regular
228510025,highway,primary,regular
228510801,bridge,viaduct,regular
228510801,highway,trunk_link,regular
228510801,layer,1,regular
228510801,name,出,regular
228510801,oneway,yes,regular
228624219,lanes,3,regular
228624219,layer,-1,regular
228624219,oneway,yes,regular
228624219,source,Bing,regular
228624219,tunnel,yes,regular
228624219,highway,trunk,regular
228766285,oneway,yes,regular
228766285,highway,trunk_link,regular
228766286,oneway,yes,regular
228766286,highway,trunk_link,regular
228766304,oneway,yes,regular
228766304,highway,trunk_link,regular
228766322,oneway,yes,regular
228766322,highway,trunk_link,regular
228766325,amenity,school,regular
228766416,name,锦瑞路,regular
228766416,highway,tertiary,regular
228766474,name,皇经楼二街,regular
228766474,highway,residential,regular
228766475,name,皇经楼三街,regular
228766475,highway,tertiary,regular
228766476,highway,unclassified,regular
228766482,highway,unclassified,regular
228766482,surface,unpaved,regular
228766722,highway,tertiary,regular
228766766,name,滨湖路,regular
228766766,highway,tertiary,regular
228945729,source,bing,regular
228945729,building,yes,regular
228945730,source,bing,regular
228945730,highway,residential,regular
228945731,source,bing,regular
228945731,highway,tertiary,regular
228945732,highway,secondary,regular
228945733,highway,secondary,regular
228945734,layer,-1,regular
228945734,tunnel,yes,regular
228945734,highway,secondary,regular
228945735,layer,1,regular
228945735,bridge,yes,regular
228945735,highway,tertiary,regular
228945736,source,bing,regular
228945736,highway,unclassified,regular
228945737,source,bing,regular
228945737,highway,tertiary,regular
228945738,gauge,1435,regular
228945738,source,osm-gpx,regular
228945738,railway,rail,regular
228945738,voltage,25000,regular
228945738,frequency,50,regular
228945738,electrified,contact_line,regular
228945742,gauge,1435,regular
228945742,usage,main,regular
228945742,source,osm-gpx,regular
228945742,railway,rail,regular
228945742,voltage,25000,regular
228945742,maxspeed,200,regular
228945742,frequency,50,regular
228945742,highspeed,yes,regular
228945742,electrified,contact_line,regular
228945743,gauge,1435,regular
228945743,layer,1,regular
228945743,bridge,yes,regular
228945743,source,osm-gpx,regular
228945743,railway,rail,regular
228945743,voltage,25000,regular
228945743,frequency,50,regular
228945743,electrified,contact_line,regular
228945744,gauge,1435,regular
228945744,layer,1,regular
228945744,usage,main,regular
228945744,bridge,yes,regular
228945744,source,osm-gpx,regular
228945744,railway,rail,regular
228945744,voltage,25000,regular
228945744,maxspeed,200,regular
228945744,frequency,50,regular
228945744,highspeed,yes,regular
228945744,electrified,contact_line,regular
228945745,gauge,1435,regular
228945745,railway,rail,regular
228945746,gauge,1435,regular
228945746,usage,main,regular
228945746,source,osm-gpx,regular
228945746,railway,rail,regular
228945746,voltage,25000,regular
228945746,maxspeed,200,regular
228945746,frequency,50,regular
228945746,highspeed,yes,regular
228945746,electrified,contact_line,regular
228945747,gauge,1435,regular
228945747,railway,rail,regular
228945747,voltage,25000,regular
228945747,frequency,50,regular
228945747,electrified,contact_line,regular
228945748,gauge,1435,regular
228945748,layer,1,regular
228945748,bridge,yes,regular
228945748,railway,rail,regular
228945748,voltage,25000,regular
228945748,frequency,50,regular
228945748,electrified,contact_line,regular
228945749,gauge,1435,regular
228945749,layer,1,regular
228945749,usage,main,regular
228945749,bridge,yes,regular
228945749,source,osm-gpx,regular
228945749,railway,rail,regular
228945749,voltage,25000,regular
228945749,maxspeed,200,regular
228945749,frequency,50,regular
228945749,highspeed,yes,regular
228945749,electrified,contact_line,regular
228945750,gauge,1435,regular
228945750,railway,rail,regular
228945751,gauge,1435,regular
228945751,railway,rail,regular
228945751,voltage,25000,regular
228945751,frequency,50,regular
228945751,electrified,contact_line,regular
228945754,gauge,1435,regular
228945754,layer,1,regular
228945754,bridge,yes,regular
228945754,railway,rail,regular
228945754,voltage,25000,regular
228945754,frequency,50,regular
228945754,electrified,contact_line,regular
228945755,gauge,1435,regular
228945755,source,osm-gpx,regular
228945755,railway,rail,regular
228945755,voltage,25000,regular
228945755,frequency,50,regular
228945755,electrified,contact_line,regular
228945757,gauge,1435,regular
228945757,source,osm-gpx,regular
228945757,railway,rail,regular
228945757,voltage,25000,regular
228945757,frequency,50,regular
228945757,electrified,contact_line,regular
228945759,waterway,dam,regular
228945760,source,bing,regular
228945760,natural,water,regular
228945760,waterway,dam,regular
228945761,waterway,dam,regular
228945764,source,bing,regular
228945765,source,bing,regular
228945766,source,bing,regular
228945767,source,bing,regular
229481418,oneway,yes,regular
229481418,highway,service,regular
229481419,name,入,regular
229481419,layer,1,regular
229481419,bridge,viaduct,regular
229481419,oneway,yes,regular
229481419,highway,service,regular
229622974,name,天府一街,regular
229622974,source,GPS,regular
229622974,highway,secondary,regular
229622975,lanes,2,regular
229622975,oneway,yes,regular
229622975,source,Bing,regular
229622975,highway,primary,regular
229622976,lanes,2,regular
229622976,oneway,yes,regular
229622976,source,Bing,regular
229622976,highway,primary,regular
229622979,oneway,yes,regular
229622979,highway,tertiary,regular
229623167,oneway,yes,regular
229623167,highway,tertiary,regular
230073897,layer,1,regular
230073897,bridge,yes,regular
230073897,oneway,yes,regular
230073897,highway,trunk_link,regular
230282125,highway,trunk,regular
230282125,maxspeed,70,regular
230282125,name,剑南大道,regular
230282125,en,Jiannan Avenue Mid,name
230282125,oneway,yes,regular
230282316,highway,trunk,regular
230282316,maxspeed,70,regular
230282316,name,剑南大道,regular
230282316,en,Jiannan Avenue Mid,name
230282316,oneway,yes,regular
230445315,oneway,yes,regular
230445315,highway,motorway_link,regular
230445318,oneway,yes,regular
230445318,highway,primary_link,regular
230445391,waterway,stream,regular
230445392,name,中太路西段,regular
230445392,highway,tertiary,regular
230445393,name,和韵南路,regular
230445393,highway,tertiary,regular
230445541,name,万安路西段,regular
230445541,highway,tertiary,regular
230469637,name,佳苑路,regular
230469637,highway,tertiary,regular
230937464,highway,tertiary,regular
230937478,highway,footway,regular
230938065,name,游泳池,regular
230938065,building,yes,regular
230938066,name,旱冰,regular
230938066,building,yes,regular
230938067,name,网球,regular
230938067,building,yes,regular
231409457,highway,residential,regular
231521938,name,zxcvcbvb,regular
231521938,fixme,name correct?,regular
231521938,amenity,cafe,regular
231521938,building,yes,regular
231598949,highway,secondary,regular
231598949,lanes,3,regular
231598949,name,天府三街,regular
231598949,en,Tianfu 3rd Road,name
231598949,oneway,yes,regular
231776959,layer,2,regular
231776959,bridge,viaduct,regular
231776959,oneway,yes,regular
231776959,highway,trunk_link,regular
232069402,name,新川路,regular
232069402,highway,tertiary,regular
232069404,highway,primary,regular
232069404,name,西芯大道,regular
232069404,oneway,yes,regular
232069404,imagery,Esri World Imagery,source
232069425,ref,S9,regular
232069425,name,成灌高速,regular
232069425,toll,yes,regular
232069425,lanes,3,regular
232069425,oneway,yes,regular
232069425,highway,motorway,regular
232069425,en,Chengguan Expressway,name
232297687,name,优品尚东,regular
232297687,leisure,park,regular
232298166,name,一代天骄,regular
232298166,place,neighbourhood,regular
232298166,landuse,residential,regular
232512197,name,郫花路,regular
232512197,highway,secondary,regular
232512198,source,"GPS, bing",regular
232512198,highway,tertiary,regular
232512199,name,Shuyuan Avenue,regular
232512199,lanes,3,regular
232512199,oneway,yes,regular
232512199,highway,primary,regular
232512199,en,Shuyuan Avenue,name
232512200,source,"GPS, bing",regular
232512200,highway,tertiary,regular
232512204,highway,tertiary,regular
232512205,highway,tertiary,regular
232512206,highway,tertiary,regular
232512208,highway,secondary,regular
232512209,highway,secondary,regular
232512212,ref,XN02,regular
232512212,source,bing,regular
232512212,highway,secondary,regular
232512214,lanes,2,regular
232512214,oneway,yes,regular
232512214,highway,primary,regular
232512217,highway,tertiary,regular
232512226,railway,rail,regular
232512227,highway,secondary,regular
232512229,highway,tertiary,regular
232512229,source,Bing,regular
232512230,highway,tertiary,regular
232512235,highway,tertiary,regular
232512238,highway,tertiary,regular
232512238,name,通安北路,regular
232512241,name,成彭高铁,regular
232512241,railway,rail,regular
232512244,source,"GPS, bing",regular
232512244,highway,tertiary,regular
232512249,highway,motorway,regular
232512249,name,六环路西段,regular
232512249,oneway,yes,regular
232512249,ref,G4202,regular
232512249,toll,yes,regular
232512250,layer,1,regular
232512250,bridge,yes,regular
232512250,highway,tertiary,regular
232512258,source,"GPS, bing",regular
232512258,highway,tertiary,regular
232512260,highway,motorway_link,regular
232512261,oneway,yes,regular
232512261,source,bing,regular
232512261,highway,tertiary,regular
232633893,highway,track,regular
232634450,foot,yes,regular
232634450,highway,cycleway,regular
232634746,highway,unclassified,regular
232724181,highway,tertiary,regular
232724182,name,湿地路,regular
232724182,oneway,yes,regular
232724182,highway,tertiary,regular
232724361,highway,unclassified,regular
232724362,highway,unclassified,regular
232724396,highway,unclassified,regular
232724397,highway,unclassified,regular
232797678,oneway,yes,regular
232797678,highway,tertiary,regular
232797679,highway,tertiary,regular
232797679,name,天晖南街,regular
232800528,ref,G5,regular
232800528,name,成绵高速,regular
232800528,lanes,4,regular
232800528,oneway,yes,regular
232800528,source,GPS,regular
232800528,highway,motorway,regular
232800528,en,Chengmian Expressway,name
232800529,ref,G5,regular
232800529,name,成绵高速,regular
232800529,lanes,4,regular
232800529,oneway,yes,regular
232800529,source,GPS,regular
232800529,highway,motorway,regular
232800529,en,Chengmian Expressway,name
232800530,ref,G5,regular
232800530,name,成绵高速,regular
232800530,lanes,4,regular
232800530,layer,1,regular
232800530,bridge,yes,regular
232800530,oneway,yes,regular
232800530,source,GPS,regular
232800530,highway,motorway,regular
232800530,en,Chengmian Expressway,name
232800531,ref,G5,regular
232800531,name,成绵高速,regular
232800531,lanes,4,regular
232800531,layer,1,regular
232800531,bridge,yes,regular
232800531,oneway,yes,regular
232800531,source,GPS,regular
232800531,highway,motorway,regular
232800531,en,Chengmian Expressway,name
232800534,ref,G5,regular
232800534,name,成绵高速,regular
232800534,lanes,4,regular
232800534,layer,1,regular
232800534,bridge,yes,regular
232800534,oneway,yes,regular
232800534,source,GPS,regular
232800534,highway,motorway,regular
232800534,en,Chengmian Expressway,name
232800538,ref,G5,regular
232800538,name,成绵高速,regular
232800538,lanes,4,regular
232800538,layer,1,regular
232800538,bridge,yes,regular
232800538,oneway,yes,regular
232800538,source,GPS,regular
232800538,highway,motorway,regular
232800538,en,Chengmian Expressway,name
232800759,highway,motorway_link,regular
232800783,layer,1,regular
232800783,bridge,yes,regular
232800783,highway,residential,regular
232800794,layer,-1,regular
232800794,oneway,yes,regular
232800794,highway,motorway_link,regular
232800805,highway,residential,regular
232800806,oneway,no,regular
232800806,highway,motorway_link,regular
232847092,highway,unclassified,regular
232847094,name,驾校训练,regular
232847094,amenity,driving_school,regular
232847094,landuse,commercial,regular
232847137,name,川师附实验学校,regular
232847137,amenity,school,regular
233205347,gauge,1435,regular
233205347,usage,main,regular
233205347,source,bing coverage,regular
233205347,en,Chengdu–Chongqing Intercity Railway,name
233205347,railway,rail,regular
233205347,voltage,50000,regular
233205347,maxspeed,350,regular
233205347,frequency,50,regular
233205347,highspeed,yes,regular
233205347,wikipedia,en:Chengdu–Chongqing Intercity Railway,regular
233205347,electrified,contact_line,regular
233575246,oneway,no,regular
233575246,highway,footway,regular
233575648,highway,tertiary,regular
236040577,bridge,yes,regular
236040577,oneway,yes,regular
236040577,highway,trunk_link,regular
236041778,lanes,3,regular
236041778,bridge,viaduct,regular
236041778,oneway,yes,regular
236041778,highway,trunk,regular
236041778,maxspeed,100,regular
236041781,lanes,3,regular
236041781,bridge,viaduct,regular
236041781,oneway,yes,regular
236041781,highway,trunk,regular
236041781,maxspeed,100,regular
236041784,highway,secondary,regular
236041784,oneway,yes,regular
236042103,name,"二环路南三段 - South Section 3, Second Ring Road",regular
236042103,oneway,yes,regular
236042103,highway,tertiary,regular
236042103,en,"South Section 3, Second Ring Road",name
236042103,zh,二环路南三段,name
236166555,name,日新南街,regular
236166555,highway,unclassified,regular
236166556,name,日新街,regular
236166556,highway,tertiary,regular
236166557,highway,secondary,regular
236167414,highway,tertiary,regular
236167945,highway,residential,regular
236167946,highway,tertiary,regular
236167991,highway,residential,regular
236572066,name,成灌高速,regular
236572066,oneway,yes,regular
236572066,highway,motorway,regular
236572066,en,Chengguan Expressway,name
236572066,embankment,yes,regular
236572067,name,成灌高速,regular
236572067,oneway,yes,regular
236572067,source,GPS,regular
236572067,highway,motorway,regular
236572067,en,Chengguan Expressway,name
236572068,name,成灌高速,regular
236572068,oneway,yes,regular
236572068,source,GPS,regular
236572068,highway,motorway,regular
236572068,en,Chengguan Expressway,name
236572069,name,成灌高速,regular
236572069,oneway,yes,regular
236572069,highway,motorway,regular
236572069,en,Chengguan Expressway,name
236572071,source,bing,regular
236572071,highway,road,regular
236572072,access,permissive,regular
236572072,source,Bing,regular
236572072,highway,service,regular
236572073,source,GPS,regular
236572073,railway,rail,regular
236572074,usage,main,regular
236572074,source,GPS,regular
236572074,railway,rail,regular
236572074,maxspeed,220,regular
236573283,source,GPS,regular
236573283,highway,tertiary,regular
236940595,highway,track,regular
236940597,highway,unclassified,regular
236940598,highway,tertiary,regular
237613763,highway,residential,regular
237613764,highway,residential,regular
237828971,name,出,regular
237828971,layer,1,regular
237828971,bridge,viaduct,regular
237828971,oneway,yes,regular
237828971,highway,trunk_link,regular
237828972,name,出,regular
237828972,layer,1,regular
237828972,bridge,viaduct,regular
237828972,oneway,yes,regular
237828972,highway,trunk_link,regular
237829023,highway,primary,regular
237829023,lanes,3,regular
237829023,motorroad,yes,regular
237829023,name,二环路,regular
237829023,en,2nd Ring Road,name
237829023,zh,二环路,name
237829023,oneway,yes,regular
237829023,source,GPS,regular
237976775,waterway,stream,regular
238402498,oneway,yes,regular
238402498,highway,motorway_link,regular
238912230,name,盛兴街,regular
238912230,highway,tertiary,regular
238912231,name,南华路,regular
238912231,lanes,2,regular
238912231,oneway,yes,regular
238912231,highway,tertiary,regular
238912233,highway,tertiary,regular
238912233,name,盛安街,regular
238912234,name,盛治街,regular
238912234,highway,tertiary,regular
238912235,name,大源北一街,regular
238912235,highway,tertiary,regular
239314303,ref,G42,regular
239314303,name,成南高速,regular
239314303,lanes,3,regular
239314303,layer,1,regular
239314303,bridge,yes,regular
239314303,oneway,yes,regular
239314303,highway,motorway,regular
239314303,en,Chengnan Expressway,name
239314304,ref,G42,regular
239314304,name,成南高速,regular
239314304,lanes,3,regular
239314304,oneway,yes,regular
239314304,highway,motorway,regular
239314304,en,Chengnan Expressway,name
239314312,ref,G42,regular
239314312,lanes,3,regular
239314312,layer,1,regular
239314312,bridge,yes,regular
239314312,oneway,yes,regular
239314312,source,GPS,regular
239314312,highway,motorway,regular
239314333,ref,G42,regular
239314333,lanes,2,regular
239314333,oneway,yes,regular
239314333,source,GPS,regular
239314333,highway,motorway,regular
239314334,ref,G42,regular
239314334,lanes,2,regular
239314334,oneway,yes,regular
239314334,source,GPS,regular
239314334,highway,motorway,regular
239314345,oneway,yes,regular
239314345,highway,motorway_link,regular
239314347,oneway,yes,regular
239314347,highway,motorway_link,regular
239314348,oneway,yes,regular
239314348,highway,motorway_link,regular
239314349,oneway,yes,regular
239314349,highway,motorway_link,regular
239314353,oneway,yes,regular
239314353,highway,motorway_link,regular
239314356,oneway,yes,regular
239314356,highway,motorway_link,regular
239314357,layer,1,regular
239314357,bridge,yes,regular
239314357,oneway,yes,regular
239314357,highway,motorway_link,regular
239314358,layer,1,regular
239314358,bridge,yes,regular
239314358,oneway,yes,regular
239314358,highway,motorway_link,regular
239314359,name,车城大道,regular
239314359,lanes,4,regular
239314359,layer,1,regular
239314359,bridge,yes,regular
239314359,oneway,yes,regular
239314359,highway,primary,regular
239314360,layer,1,regular
239314360,bridge,yes,regular
239314360,oneway,yes,regular
239314360,highway,motorway_link,regular
239314361,oneway,yes,regular
239314361,highway,motorway_link,regular
239314362,name,车城大道,regular
239314362,lanes,3,regular
239314362,fix_me,yes,regular
239314362,oneway,yes,regular
239314362,highway,primary,regular
239380397,highway,footway,regular
239380399,name,天佑斋16号楼,regular
239380399,building,dormitory,regular
239380408,highway,residential,regular
239380410,horse,no,regular
239380410,bicycle,yes,regular
239380410,highway,residential,regular
239380412,highway,living_street,regular
239380414,name,永不开门的五食堂,regular
239380414,building,yes,regular
239380416,name,北区夜夜笙歌一条街,regular
239380416,building,yes,regular
239380420,name,澡堂,regular
239380420,building,yes,regular
239380422,highway,residential,regular
239380424,highway,residential,regular
239380426,landuse,grass,regular
239380428,highway,residential,regular
239380432,highway,footway,regular
239380434,highway,footway,regular
239380845,amenity,parking,regular
239392488,highway,tertiary,regular
239392488,lanes,2,regular
239392488,oneway,yes,regular
239419016,name,公共管理学院,regular
239419016,building,yes,regular
239424432,highway,residential,regular
239424434,highway,residential,regular
239424436,highway,residential,regular
239424437,highway,residential,regular
239424439,highway,residential,regular
239424749,natural,water,regular
239424750,name,人民中路,regular
239424750,highway,residential,regular
239424751,landuse,grass,regular
239424752,landuse,grass,regular
239424753,landuse,grass,regular
239427245,highway,residential,regular
239427961,building,yes,regular
239427962,building,yes,regular
239427963,building,yes,regular
239427964,building,yes,regular
239427965,building,yes,regular
239427966,building,yes,regular
239427967,building,yes,regular
239427968,building,yes,regular
239427969,building,yes,regular
239427970,building,yes,regular
239427971,building,yes,regular
239427972,building,yes,regular
239427973,building,yes,regular
239427974,building,yes,regular
239427975,building,yes,regular
239427976,building,yes,regular
239427977,building,yes,regular
239428337,highway,residential,regular
239428437,amenity,childcare,regular
239428437,building,yes,regular
239428438,highway,residential,regular
239428439,highway,residential,regular
239428440,highway,residential,regular
239562403,highway,secondary,regular
239562403,maxspeed,60,regular
239562403,oneway,yes,regular
239562404,name,成都信息工程学院,regular
239562404,amenity,school,regular
239562404,en,Chengdu University of Information Technology,name
239562405,building,yes,regular
239562406,name,黄河中路二段,regular
239562406,highway,tertiary,regular
239562407,oneway,yes,regular
239562407,highway,motorway_link,regular
239562408,highway,tertiary,regular
239576574,name,成都体育学院,regular
239576574,amenity,school,regular
239840427,name,成都体院男生宿舍2栋,regular
239840427,building,yes,regular
239840428,name,成都体院女生宿舍,regular
239840428,building,yes,regular
239840429,name,成都体院食堂,regular
239840429,building,yes,regular
239840430,name,成都体育学院大门,regular
239840430,building,yes,regular
239840862,name,临港路四段,regular
239840862,highway,tertiary,regular
239840863,name,蓝光圣菲town城,regular
239840863,landuse,residential,regular
239840889,name,电信营业厅,regular
239840889,building,yes,regular
239840890,name,邮政储蓄,regular
239840890,building,yes,regular
239840891,name,电信航空港支局,regular
239840891,building,yes,regular
239848553,name,成白路,regular
239848553,highway,tertiary,regular
239851034,name,黄河南路,regular
239851034,highway,tertiary,regular
240144531,highway,tertiary,regular
240144532,highway,tertiary,regular
240144533,highway,tertiary,regular
240144858,bridge,yes,regular
240144858,highway,secondary,regular
240144859,highway,tertiary,regular
240144860,highway,tertiary,regular
240144861,name,北一环,regular
240144861,highway,tertiary,regular
241245608,name,成绵乐城际铁路,regular
241245608,en,Chengdu-Mianyang-Leshan Intercity Railway,name
241245608,railway,rail,regular
241245608,highspeed,yes,regular
241245608,wikipedia,en:Chengdu-Mianyang-Leshan Intercity Railway,regular
241424434,oneway,yes,regular
241424434,highway,secondary_link,regular
241424434,maxspeed,60,regular
241737388,name,天桂路,regular
241737388,highway,primary,regular
241998179,highway,trunk,regular
241998179,maxspeed,70,regular
241998179,name,剑南大道,regular
241998179,oneway,yes,regular
241998180,highway,trunk,regular
241998180,lanes,3,regular
241998180,layer,-1,regular
241998180,maxspeed,60,regular
241998180,name,剑南大道,regular
241998180,oneway,yes,regular
241998180,tunnel,yes,regular
241998373,leisure,park,regular
241998373,name,锦城湖公园,regular
241998393,highway,tertiary,regular
242304009,highway,tertiary,regular
242304011,name,经开区南四路,regular
242304011,highway,tertiary,regular
242719691,highway,tertiary,regular
242719902,name,锦江区大观医院,regular
242719902,building,yes,regular
242719989,highway,tertiary,regular
242720243,highway,tertiary,regular
242720403,bridge,yes,regular
242720403,highway,secondary,regular
242720403,name,岷江路,regular
242720403,oneway,yes,regular
242720404,highway,tertiary,regular
242720404,name,芙蓉西路,regular
242720405,name,喜树街,regular
242720405,highway,tertiary,regular
242720405,ia,Xǐ shù jiē,name
242778563,name,水天一色商务酒楼,regular
242778563,building,yes,regular
242778564,name,周氏生态农庄,regular
242778564,building,yes,regular
242778976,highway,unclassified,regular
243148082,name,盛华北路,regular
243148082,oneway,yes,regular
243148082,highway,tertiary,regular
243148082,maxspeed,20,regular
243148205,name,中国电信西部信息中心,regular
243148205,landuse,residential,regular
243150583,highway,residential,regular
243150584,highway,tertiary,regular
243150585,highway,tertiary,regular
243150585,name,油榨房街,regular
243150586,highway,tertiary,regular
243151584,highway,tertiary,regular
243151585,highway,tertiary,regular
243272778,waterway,canal,regular
243272780,name,SCU-Lake_output,regular
243272780,waterway,canal,regular
243272782,waterway,canal,regular
243272785,name,SCU-Lake-Input,regular
243272785,waterway,canal,regular
243272787,name,SCU-明远湖,regular
243272787,water,lake,regular
243272787,natural,water,regular
243272791,layer,1,regular
243272791,bridge,yes,regular
243272791,highway,unclassified,regular
243272795,waterway,weir,regular
243272797,waterway,weir,regular
243328355,name,春熙路,regular
243328355,highway,pedestrian,regular
243328356,highway,pedestrian,regular
243328357,name,红星路三段,regular
243328357,highway,pedestrian,regular
243328357,en,Hongxing Lu 3rd Section,name
243328357,zh,红星路三段,name
243328358,name,红星路隧道,regular
243328358,layer,-1,regular
243328358,oneway,yes,regular
243328358,tunnel,yes,regular
243328358,highway,primary,regular
243328358,en,Hongxing Road Tunnel,name
243328358,zh,红星路三段,name
